Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      10/180012020     main [1]
                0.05    0.00 36000010/180012020     kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.10    0.00 72006000/180012020     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.10    0.00 72006000/180012020     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [4]
[5]     32.9    0.24    0.00 180012020         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [5]
-----------------------------------------------
                0.00    0.00   12000/72047996     std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [14]
                0.00    0.00   23996/72047996     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [12]
                0.11    0.00 36006000/72047996     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.11    0.00 36006000/72047996     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [4]
[6]     30.1    0.22    0.00 72047996         std::vector<int, std::allocator<int> >::size() const [6]
-----------------------------------------------
                0.00    0.00      10/108000020     main [1]
                0.03    0.00 36000000/108000020     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.03    0.00 36000000/108000020     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [4]
                0.03    0.00 36000010/108000020     kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[7]     11.0    0.08    0.00 108000020         std::vector<int, std::allocator<int> >::operator[](unsigned long) [7]
-----------------------------------------------
                0.00    0.00       1/24021       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.01    0.00   24020/24021       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [10]
[8]      1.4    0.01    0.00   24021         std::vector<bool, std::allocator<bool> >::begin() [8]
                0.00    0.00   24021/24022       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [35]
-----------------------------------------------
                                                 <spontaneous>
[9]      1.4    0.01    0.00                 _init [9]
-----------------------------------------------
                0.00    0.00    6010/24020       dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00    6010/24020       reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [4]
                0.00    0.00   12000/24020       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
[10]     1.4    0.00    0.01   24020         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [10]
                0.01    0.00   24020/24021       std::vector<bool, std::allocator<bool> >::begin() [8]
                0.00    0.00   24020/24020       std::_Bit_iterator::operator[](long) const [40]
-----------------------------------------------
                0.00    0.00    6000/6000        reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [4]
[11]     0.0    0.00    0.00    6000         std::vector<int, std::allocator<int> >::push_back(int const&) [11]
                0.00    0.00    5999/5999        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00    5999/11994       std::vector<int, std::allocator<int> >::end() [97]
                0.00    0.00       1/12000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [79]
-----------------------------------------------
                0.00    0.00    5999/5999        void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
[12]     0.0    0.00    0.00    5999         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [12]
                0.00    0.00   23996/72047996     std::vector<int, std::allocator<int> >::size() const [6]
                0.00    0.00   11998/11998       std::vector<int, std::allocator<int> >::max_size() const [91]
                0.00    0.00    5999/6003        unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [99]
-----------------------------------------------
                0.00    0.00    5999/5999        std::vector<int, std::allocator<int> >::push_back(int const&) [11]
[13]     0.0    0.00    0.00    5999         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00    5999/5999        std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [12]
                0.00    0.00   11998/41997       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [29]
                0.00    0.00   11998/47986       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [28]
                0.00    0.00   11998/11998       std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [92]
                0.00    0.00    5999/11994       std::vector<int, std::allocator<int> >::begin() [98]
                0.00    0.00    5999/5999        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [118]
                0.00    0.00    5999/18001       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [57]
                0.00    0.00    5999/30045       int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [31]
                0.00    0.00    5999/12000       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [79]
                0.00    0.00    5999/23996       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [51]
-----------------------------------------------
                0.00    0.00   12000/12000       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [15]
[14]     0.0    0.00    0.00   12000         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [14]
                0.00    0.00   12000/72047996     std::vector<int, std::allocator<int> >::size() const [6]
                0.00    0.00   12000/23998       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [50]
                0.00    0.00   12000/12000       __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [73]
                0.00    0.00   12000/12002       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [71]
                0.00    0.00   12000/30002       std::allocator<int>::~allocator() [33]
                0.00    0.00   12000/41997       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [29]
                0.00    0.00   12000/12000       std::vector<int, std::allocator<int> >::end() const [74]
                0.00    0.00   12000/12000       std::vector<int, std::allocator<int> >::begin() const [75]
                0.00    0.00   12000/12000       int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [87]
-----------------------------------------------
                0.00    0.00   12000/12000       std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [16]
[15]     0.0    0.00    0.00   12000         void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [15]
                0.00    0.00   12000/12000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [14]
                0.00    0.00   12000/12000       std::vector<int, std::allocator<int> > const& std::forward<std::vector<int, std::allocator<int> > const&>(std::remove_reference<std::vector<int, std::allocator<int> > const&>::type&) [89]
                0.00    0.00   12000/24000       operator new(unsigned long, void*) [49]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [19]
[16]     0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [16]
                0.00    0.00   12000/12000       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [15]
                0.00    0.00   12000/24000       std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [46]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > > const&) [18]
[17]     0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [17]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&) [20]
                0.00    0.00       2/4           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [154]
-----------------------------------------------
                0.00    0.00       1/2           kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       1/2           main [1]
[18]     0.0    0.00    0.00       2         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::vector(unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > > const&) [18]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [17]
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [191]
                0.00    0.00       2/2           std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [181]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&) [20]
[19]     0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [19]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [16]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_fill_initialize(unsigned long, std::vector<int, std::allocator<int> > const&) [17]
[20]     0.0    0.00    0.00       2         std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&, std::allocator<std::vector<int, std::allocator<int> > >&) [20]
                0.00    0.00       2/2           std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [19]
-----------------------------------------------
                0.00    0.00   12000/47994       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [83]
                0.00    0.00   35994/47994       int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [94]
[27]     0.0    0.00    0.00   47994         int* std::__niter_base<int*>(int*) [27]
-----------------------------------------------
                0.00    0.00   11998/47986       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00   11998/47986       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [118]
                0.00    0.00   23990/47986       bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [96]
[28]     0.0    0.00    0.00   47986         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [28]
-----------------------------------------------
                0.00    0.00       2/41997       std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [194]
                0.00    0.00   11998/41997       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00   12000/41997       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [14]
                0.00    0.00   17997/41997       std::vector<int, std::allocator<int> >::~vector() [62]
[29]     0.0    0.00    0.00   41997         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [29]
-----------------------------------------------
                0.00    0.00   12046/30094       __gnu_cxx::new_allocator<int>::max_size() const [66]
                0.00    0.00   18048/30094       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [54]
[30]     0.0    0.00    0.00   30094         __gnu_cxx::new_allocator<int>::_M_max_size() const [30]
-----------------------------------------------
                0.00    0.00      46/30045       void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [134]
                0.00    0.00    5999/30045       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00   12000/30045       void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [79]
                0.00    0.00   12000/30045       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [72]
[31]     0.0    0.00    0.00   30045         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [31]
-----------------------------------------------
                0.00    0.00   30002/30002       std::allocator<int>::~allocator() [33]
[32]     0.0    0.00    0.00   30002         __gnu_cxx::new_allocator<int>::~new_allocator() [32]
-----------------------------------------------
                0.00    0.00       1/30002       kosaraju(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [2]
                0.00    0.00       1/30002       main [1]
                0.00    0.00       1/30002       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [219]
                0.00    0.00       2/30002       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [193]
                0.00    0.00   12000/30002       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [14]
                0.00    0.00   17997/30002       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [59]
[33]     0.0    0.00    0.00   30002         std::allocator<int>::~allocator() [33]
                0.00    0.00   30002/30002       __gnu_cxx::new_allocator<int>::~new_allocator() [32]
-----------------------------------------------
                0.00    0.00       4/24026       std::_Bit_iterator::_Bit_iterator() [155]
                0.00    0.00   24022/24026       std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [35]
[34]     0.0    0.00    0.00   24026         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [34]
-----------------------------------------------
                0.00    0.00       1/24022       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00   24021/24022       std::vector<bool, std::allocator<bool> >::begin() [8]
[35]     0.0    0.00    0.00   24022         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [35]
                0.00    0.00   24022/24026       std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [34]
-----------------------------------------------
                0.00    0.00   24021/24021       std::operator+(std::_Bit_iterator const&, long) [38]
[36]     0.0    0.00    0.00   24021         std::_Bit_iterator::operator+=(long) [36]
                0.00    0.00   24021/24021       std::_Bit_iterator_base::_M_incr(long) [37]
-----------------------------------------------
                0.00    0.00   24021/24021       std::_Bit_iterator::operator+=(long) [36]
[37]     0.0    0.00    0.00   24021         std::_Bit_iterator_base::_M_incr(long) [37]
-----------------------------------------------
                0.00    0.00       1/24021       std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [241]
                0.00    0.00   24020/24021       std::_Bit_iterator::operator[](long) const [40]
[38]     0.0    0.00    0.00   24021         std::operator+(std::_Bit_iterator const&, long) [38]
                0.00    0.00   24021/24021       std::_Bit_iterator::operator+=(long) [36]
-----------------------------------------------
                0.00    0.00   24020/24020       std::_Bit_iterator::operator[](long) const [40]
[39]     0.0    0.00    0.00   24020         std::_Bit_iterator::operator*() const [39]
                0.00    0.00   24020/24020       std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [41]
-----------------------------------------------
                0.00    0.00   24020/24020       std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [10]
[40]     0.0    0.00    0.00   24020         std::_Bit_iterator::operator[](long) const [40]
                0.00    0.00   24020/24021       std::operator+(std::_Bit_iterator const&, long) [38]
                0.00    0.00   24020/24020       std::_Bit_iterator::operator*() const [39]
-----------------------------------------------
                0.00    0.00   24020/24020       std::_Bit_iterator::operator*() const [39]
[41]     0.0    0.00    0.00   24020         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [41]
-----------------------------------------------
                0.00    0.00   24004/24004       std::allocator<int>::allocator(std::allocator<int> const&) [43]
[42]     0.0    0.00    0.00   24004         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [42]
-----------------------------------------------
                0.00    0.00       2/24004       std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [193]
                0.00    0.00   12000/24004       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [78]
                0.00    0.00   12002/24004       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [69]
[43]     0.0    0.00    0.00   24004         std::allocator<int>::allocator(std::allocator<int> const&) [43]
                0.00    0.00   24004/24004       __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [42]
-----------------------------------------------
                0.00    0.00   12000/24000       std::vector<int, std::allocator<int> >::begin() const [75]
                0.00    0.00   12000/24000       std::vector<int, std::allocator<int> >::end() const [74]
[44]     0.0    0.00    0.00   24000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [44]
-----------------------------------------------
                0.00    0.00   24000/24000       int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [48]
[45]     0.0    0.00    0.00   24000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [45]
-----------------------------------------------
                0.00    0.00   12000/24000       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [174]
                0.00    0.00   12000/24000       std::vector<int, std::allocator<int> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&) [16]
[46]     0.0    0.00    0.00   24000         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [46]
-----------------------------------------------
                0.00    0.00   24000/24000       int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [88]
[47]     0.0    0.00    0.00   24000         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [47]
-----------------------------------------------
                0.00    0.00   24000/24000       int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [83]
[48]     0.0    0.00    0.00   24000         int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [48]
                0.00    0.00   24000/24000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [45]
-----------------------------------------------
                0.00    0.00   12000/24000       void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [72]
                0.00    0.00   12000/24000       void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&) [15]
[49]     0.0    0.00    0.00   24000         operator new(unsigned long, void*) [49]
-----------------------------------------------
                0.00    0.00   11998/23998       std::vector<int, std::allocator<int> >::max_size() const [91]
                0.00    0.00   12000/23998       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [14]
[50]     0.0    0.00    0.00   23998         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [50]
-----------------------------------------------
                0.00    0.00    5999/23996       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00   17997/23996       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [61]
[51]     0.0    0.00    0.00   23996         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [51]
                0.00    0.00   18001/18048       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
-----------------------------------------------
                0.00    0.00   11994/23988       std::vector<int, std::allocator<int> >::begin() [98]
                0.00    0.00   11994/23988       std::vector<int, std::allocator<int> >::end() [97]
[52]     0.0    0.00    0.00   23988         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [52]
-----------------------------------------------
                0.00    0.00   18048/18048       std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
[53]     0.0    0.00    0.00   18048         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [53]
-----------------------------------------------
                0.00    0.00   18048/18048       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
[54]     0.0    0.00    0.00   18048         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [54]
                0.00    0.00   18048/30094       __gnu_cxx::new_allocator<int>::_M_max_size() const [30]
-----------------------------------------------
                0.00    0.00      47/18048       std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [129]
                0.00    0.00   18001/18048       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [51]
[55]     0.0    0.00    0.00   18048         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [55]
                0.00    0.00   18048/18048       __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [53]
-----------------------------------------------
                0.00    0.00      47/18048       std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [128]
                0.00    0.00   18001/18048       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [57]
[56]     0.0    0.00    0.00   18048         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
                0.00    0.00   18048/18048       __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [54]
-----------------------------------------------
                0.00    0.00    5999/18001       void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [13]
                0.00    0.00   12002/18001       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [70]
[57]     0.0    0.00    0.00   18001         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [57]
                0.00    0.00   18001/18048       std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [56]
-----------------------------------------------
                0.00    0.00   17997/17997       void std::_Destroy<int*>(int*, int*) [63]
[58]     0.0    0.00    0.00   17997         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [58]
-----------------------------------------------
