Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  600000/1200000     std::_Bit_reference::operator=(bool) [151]
                0.00    0.00      15/600052      std::_Deque_iterator<int, int&, int*>::operator*() const [154]
                0.00    0.00      10/1200020     std::_Bit_reference::operator bool() const [144]
                0.00    0.00      10/20          std::_Deque_iterator<int, int&, int*>::operator++() [162]
                                   5             reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
-----------------------------------------------
                0.00    0.05  600010/2400020     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.05  600010/2400020     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
                0.01    0.10 1200000/2400020     kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[4]     24.2    0.01    0.20 2400020         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.01    0.13 2400020/2400020     std::_Bit_iterator::operator[](long) const [13]
                0.03    0.03 2400020/2400021     std::vector<bool, std::allocator<bool> >::begin() [26]
-----------------------------------------------
                0.00    0.17  600000/600000      reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
[5]     19.2    0.00    0.17  600000         std::vector<int, std::allocator<int> >::push_back(int const&) [5]
                0.02    0.15  599999/599999      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [6]
                0.00    0.00       1/1200000     void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [80]
                0.00    0.00  599999/1199994     std::vector<int, std::allocator<int> >::end() [153]
-----------------------------------------------
                0.02    0.15  599999/599999      std::vector<int, std::allocator<int> >::push_back(int const&) [5]
[6]     19.2    0.02    0.15  599999         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [6]
                0.02    0.04  599999/599999      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [25]
                0.00    0.05 1199998/1199998     std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [29]
                0.01    0.00  599999/1199994     std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [57]
                0.01    0.00 1199998/1799993     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [78]
                0.01    0.00  599999/1199994     std::vector<int, std::allocator<int> >::begin() [81]
                0.01    0.00 1199998/4799986     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [46]
                0.00    0.01  599999/599999      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [93]
                0.00    0.00  599999/1200000     void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [80]
                0.00    0.00  599999/599999      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [105]
                0.00    0.00  599999/3004686     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [134]
-----------------------------------------------
                0.00    0.16       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [10]
[7]     17.8    0.00    0.16       2         std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [7]
                0.04    0.12 1200000/1200000     void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [12]
                0.00    0.00 1200000/2400000     std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [97]
-----------------------------------------------
                0.00    0.16       2/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [9]
[8]     17.8    0.00    0.16       2         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [8]
                0.00    0.16       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [11]
                0.00    0.00       2/4           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [184]
-----------------------------------------------
                0.00    0.16       2/2           kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[9]     17.8    0.00    0.16       2         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::vector(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [9]
                0.00    0.16       2/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [8]
                0.00    0.00       2/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [214]
                0.00    0.00       2/2           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::deque<int, std::allocator<int> > > const&) [207]
-----------------------------------------------
                0.00    0.16       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [11]
[10]    17.8    0.00    0.16       2         std::deque<int, std::allocator<int> >* std::__uninitialized_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [10]
                0.00    0.16       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [7]
-----------------------------------------------
                0.00    0.16       2/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_default_initialize(unsigned long) [8]
[11]    17.8    0.00    0.16       2         std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::deque<int, std::allocator<int> >*, unsigned long, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, unsigned long, std::allocator<std::deque<int, std::allocator<int> > >&) [11]
                0.00    0.16       2/2           std::deque<int, std::allocator<int> >* std::__uninitialized_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [10]
-----------------------------------------------
                0.04    0.12 1200000/1200000     std::deque<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::deque<int, std::allocator<int> >*, unsigned long>(std::deque<int, std::allocator<int> >*, unsigned long) [7]
[12]    17.6    0.04    0.12 1200000         void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [12]
                0.00    0.12 1200000/1200001     std::deque<int, std::allocator<int> >::deque() [15]
                0.00    0.00 1200000/2400030     operator new(unsigned long, void*) [135]
-----------------------------------------------
                0.01    0.13 2400020/2400020     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
[13]    15.7    0.01    0.13 2400020         std::_Bit_iterator::operator[](long) const [13]
                0.06    0.05 2400020/2400021     std::operator+(std::_Bit_iterator const&, long) [16]
                0.01    0.01 2400020/2400020     std::_Bit_iterator::operator*() const [48]
-----------------------------------------------
                0.03    0.09 1200001/1200001     std::deque<int, std::allocator<int> >::deque() [15]
[14]    13.1    0.03    0.09 1200001         std::_Deque_base<int, std::allocator<int> >::_Deque_base() [14]
                0.02    0.05 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [22]
                0.00    0.02 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [56]
-----------------------------------------------
                0.00    0.00       1/1200001     std::stack<int, std::deque<int, std::allocator<int> > >::stack<std::deque<int, std::allocator<int> >, void>() [116]
                0.00    0.12 1200000/1200001     void std::_Construct<std::deque<int, std::allocator<int> >>(std::deque<int, std::allocator<int> >*) [12]
[15]    13.1    0.00    0.12 1200001         std::deque<int, std::allocator<int> >::deque() [15]
                0.03    0.09 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_Deque_base() [14]
-----------------------------------------------
                0.00    0.00       1/2400021     std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.06    0.05 2400020/2400021     std::_Bit_iterator::operator[](long) const [13]
[16]    12.4    0.06    0.05 2400021         std::operator+(std::_Bit_iterator const&, long) [16]
                0.01    0.04 2400021/2400021     std::_Bit_iterator::operator+=(long) [28]
-----------------------------------------------
                                   7             dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.08  599993/599993      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[17]     9.4    0.00    0.08  599993+7       dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.05  600010/2400020     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
                0.00    0.02  600000/600000      std::stack<int, std::deque<int, std::allocator<int> > >::push(int const&) [59]
                0.00    0.00  600000/2400001     std::deque<int, std::allocator<int> >::begin() [43]
                0.00    0.00  600010/3000041     std::deque<int, std::allocator<int> >::end() [55]
                0.00    0.00  600010/1200020     std::operator!=(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&) [88]
                0.00    0.00 1200010/2400040     std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::operator[](unsigned long) [94]
                0.00    0.00  600000/1200000     std::_Bit_reference::operator=(bool) [151]
                0.00    0.00      17/600052      std::_Deque_iterator<int, int&, int*>::operator*() const [154]
                0.00    0.00      10/1200020     std::_Bit_reference::operator bool() const [144]
                0.00    0.00      10/20          std::_Deque_iterator<int, int&, int*>::operator++() [162]
                                   7             dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
-----------------------------------------------
                0.01    0.07       2/2           void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [20]
[18]     9.4    0.01    0.07       2         void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [18]
                0.01    0.07 1200000/1200000     void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [23]
                0.00    0.00 1200000/2400000     std::deque<int, std::allocator<int> >* std::__addressof<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >&) [97]
-----------------------------------------------
                0.00    0.08       2/2           kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[19]     9.4    0.00    0.08       2         std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~vector() [19]
                0.00    0.08       2/2           void std::_Destroy<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [21]
                0.00    0.00       2/4           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::_M_get_Tp_allocator() [184]
                0.00    0.00       2/2           std::_Vector_base<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~_Vector_base() [208]
-----------------------------------------------
                0.00    0.08       2/2           void std::_Destroy<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [21]
[20]     9.4    0.00    0.08       2         void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [20]
                0.01    0.07       2/2           void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [18]
-----------------------------------------------
                0.00    0.08       2/2           std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >::~vector() [19]
[21]     9.4    0.00    0.08       2         void std::_Destroy<std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*, std::allocator<std::deque<int, std::allocator<int> > >&) [21]
                0.00    0.08       2/2           void std::_Destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [20]
-----------------------------------------------
                0.02    0.05 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_Deque_base() [14]
[22]     8.4    0.02    0.05 1200001         std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [22]
                0.02    0.00 2400002/2414083     std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [42]
                0.00    0.02 1200001/1200011     std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [44]
                0.00    0.01 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**) [92]
                0.00    0.00 2400002/7228148     std::__deque_buf_size(unsigned long) [68]
                0.00    0.00 1200001/1800010     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [139]
-----------------------------------------------
                0.01    0.07 1200000/1200000     void std::_Destroy_aux<false>::__destroy<std::deque<int, std::allocator<int> >*>(std::deque<int, std::allocator<int> >*, std::deque<int, std::allocator<int> >*) [18]
[23]     8.0    0.01    0.07 1200000         void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [23]
                0.00    0.07 1200000/1200001     std::deque<int, std::allocator<int> >::~deque() [24]
-----------------------------------------------
                0.00    0.00       1/1200001     std::stack<int, std::deque<int, std::allocator<int> > >::~stack() [119]
                0.00    0.07 1200000/1200001     void std::_Destroy<std::deque<int, std::allocator<int> > >(std::deque<int, std::allocator<int> >*) [23]
[24]     7.4    0.00    0.07 1200001         std::deque<int, std::allocator<int> >::~deque() [24]
                0.01    0.03 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [31]
                0.01    0.01 1200001/2400001     std::deque<int, std::allocator<int> >::begin() [43]
                0.00    0.01 1200001/3000041     std::deque<int, std::allocator<int> >::end() [55]
                0.00    0.00 1200001/1800001     std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [140]
                0.00    0.00 1200001/1200001     std::deque<int, std::allocator<int> >::_M_destroy_data(std::_Deque_iterator<int, int&, int*>, std::_Deque_iterator<int, int&, int*>, std::allocator<int> const&) [149]
-----------------------------------------------
                0.02    0.04  599999/599999      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [6]
[25]     7.2    0.02    0.04  599999         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [25]
                0.01    0.03 1199998/1199998     std::vector<int, std::allocator<int> >::max_size() const [34]
                0.01    0.00 2399996/2399996     std::vector<int, std::allocator<int> >::size() const [98]
                0.00    0.00  599999/1800010     unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [139]
-----------------------------------------------
                0.00    0.00       1/2400021     kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
                0.03    0.03 2400020/2400021     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [4]
[26]     6.7    0.03    0.03 2400021         std::vector<bool, std::allocator<bool> >::begin() [26]
                0.01    0.02 2400021/2400022     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [39]
-----------------------------------------------
                0.02    0.03  599995/599995      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[27]     5.8    0.02    0.03  599995         std::vector<int, std::allocator<int> >::~vector() [27]
                0.00    0.02  599995/599995      void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [52]
                0.00    0.01  599995/599995      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [87]
                0.00    0.00  599995/1799993     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [78]
-----------------------------------------------
                0.01    0.04 2400021/2400021     std::operator+(std::_Bit_iterator const&, long) [16]
[28]     5.6    0.01    0.04 2400021         std::_Bit_iterator::operator+=(long) [28]
                0.04    0.00 2400021/2400021     std::_Bit_iterator_base::_M_incr(long) [32]
-----------------------------------------------
                0.00    0.05 1199998/1199998     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [6]
[29]     5.6    0.00    0.05 1199998         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [29]
                0.01    0.04 1199998/1199998     std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [30]
-----------------------------------------------
                0.01    0.04 1199998/1199998     std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [29]
[30]     5.6    0.01    0.04 1199998         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [30]
                0.00    0.04 1199998/1199998     int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [33]
-----------------------------------------------
                0.01    0.03 1200001/1200001     std::deque<int, std::allocator<int> >::~deque() [24]
[31]     5.3    0.01    0.03 1200001         std::_Deque_base<int, std::allocator<int> >::~_Deque_base() [31]
                0.01    0.01 1200001/1200011     std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long) [54]
                0.00    0.01 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**) [64]
                0.00    0.00 1200001/1200001     std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [148]
-----------------------------------------------
                0.04    0.00 2400021/2400021     std::_Bit_iterator::operator+=(long) [28]
[32]     4.5    0.04    0.00 2400021         std::_Bit_iterator_base::_M_incr(long) [32]
-----------------------------------------------
                0.00    0.04 1199998/1199998     std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [30]
[33]     4.5    0.00    0.04 1199998         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [33]
                0.03    0.00 1199998/1199998     std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [38]
                0.01    0.00 3599994/3599994     int* std::__niter_base<int*>(int*) [69]
-----------------------------------------------
                0.01    0.03 1199998/1199998     std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [25]
[34]     4.4    0.01    0.03 1199998         std::vector<int, std::allocator<int> >::max_size() const [34]
                0.02    0.01 1199998/1199998     std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [35]
                0.00    0.00 1199998/1199998     std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [152]
-----------------------------------------------
                0.02    0.01 1199998/1199998     std::vector<int, std::allocator<int> >::max_size() const [34]
[35]     3.8    0.02    0.01 1199998         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [35]
                0.00    0.01 1199998/1204685     std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [66]
                0.00    0.00 1199998/1204688     unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [143]
-----------------------------------------------
                0.01    0.02  600000/600000      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[36]     3.4    0.01    0.02  600000         std::stack<int, std::deque<int, std::allocator<int> > >::pop() [36]
                0.01    0.01  600000/600000      std::deque<int, std::allocator<int> >::pop_back() [45]
-----------------------------------------------
                0.01    0.00 2400001/5400042     std::deque<int, std::allocator<int> >::begin() [43]
                0.02    0.00 3000041/5400042     std::deque<int, std::allocator<int> >::end() [55]
[37]     3.4    0.03    0.00 5400042         std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [37]
-----------------------------------------------
                0.03    0.00 1199998/1199998     int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [33]
[38]     3.4    0.03    0.00 1199998         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [38]
-----------------------------------------------
                0.00    0.00       1/2400022     std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [118]
                0.01    0.02 2400021/2400022     std::vector<bool, std::allocator<bool> >::begin() [26]
[39]     3.4    0.01    0.02 2400022         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [39]
                0.02    0.00 2400022/2400026     std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [47]
-----------------------------------------------
                0.00    0.00      20/600020      int& std::deque<int, std::allocator<int> >::emplace_back<int>(int&&) [112]
                0.01    0.01  600000/600020      std::stack<int, std::deque<int, std::allocator<int> > >::top() [41]
[40]     2.6    0.01    0.01  600020         std::deque<int, std::allocator<int> >::back() [40]
                0.01    0.00  600020/600020      std::_Deque_iterator<int, int&, int*>::operator--() [67]
                0.00    0.00  600020/3000041     std::deque<int, std::allocator<int> >::end() [55]
                0.00    0.00  600020/600052      std::_Deque_iterator<int, int&, int*>::operator*() const [154]
-----------------------------------------------
                0.00    0.02  600000/600000      kosaraju(int, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [2]
[41]     2.6    0.00    0.02  600000         std::stack<int, std::deque<int, std::allocator<int> > >::top() [41]
                0.01    0.01  600000/600020      std::deque<int, std::allocator<int> >::back() [40]
-----------------------------------------------
                0.00    0.00      20/2414083     std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [115]
                0.00    0.00    4687/2414083     void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [106]
                0.00    0.00    4687/2414083     std::_Deque_iterator<int, int&, int*>::operator--() [67]
                0.00    0.00    4687/2414083     std::deque<int, std::allocator<int> >::_M_pop_back_aux() [107]
                0.02    0.00 2400002/2414083     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [22]
[42]     2.6    0.02    0.00 2414083         std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [42]
                0.00    0.00 2414083/2418770     std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [100]
-----------------------------------------------
                0.00    0.00  600000/2400001     dfs(int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&) [17]
                0.00    0.00  600000/2400001     reverseDfs(int, std::vector<bool, std::allocator<bool> >&, std::vector<std::deque<int, std::allocator<int> >, std::allocator<std::deque<int, std::allocator<int> > > >&, std::vector<int, std::allocator<int> >&) [3]
                0.01    0.01 1200001/2400001     std::deque<int, std::allocator<int> >::~deque() [24]
[43]     2.6    0.01    0.01 2400001         std::deque<int, std::allocator<int> >::begin() [43]
                0.01    0.00 2400001/5400042     std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [37]
-----------------------------------------------
                0.00    0.00      10/1200011     std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [115]
                0.00    0.02 1200001/1200011     std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [22]
[44]     2.5    0.00    0.02 1200011         std::_Deque_base<int, std::allocator<int> >::_M_allocate_map(unsigned long) [44]
                0.00    0.01 1200011/1200011     std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [62]
                0.00    0.01 1200011/2400022     std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [63]
                0.00    0.00 1200011/2400022     std::allocator<int*>::~allocator() [137]
-----------------------------------------------
                0.01    0.01  600000/600000      std::stack<int, std::deque<int, std::allocator<int> > >::pop() [36]
[45]     2.3    0.01    0.01  600000         std::deque<int, std::allocator<int> >::pop_back() [45]
                0.01    0.00  595313/600000      void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [84]
                0.00    0.00    4687/4687        std::deque<int, std::allocator<int> >::_M_pop_back_aux() [107]
                0.00    0.00  595313/1800001     std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() [140]
-----------------------------------------------
                0.01    0.00 1199998/4799986     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [6]
                0.01    0.00 1199998/4799986     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [93]
                0.01    0.00 2399990/4799986     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [86]
[46]     2.2    0.02    0.00 4799986         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [46]
-----------------------------------------------
                0.00    0.00       4/2400026     std::_Bit_iterator::_Bit_iterator() [120]
                0.02    0.00 2400022/2400026     std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [39]
[47]     2.2    0.02    0.00 2400026         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [47]
-----------------------------------------------
